id,naziv,tip_ulice,ogranicenje_brzine,duzina_km
12108,Сентандрејски пут,secondary,60,0.2296038503683074
12109,Сентандрејски пут,secondary,60,0.06284994672254302
12111,Темерински пут,secondary,60,0.25208264384303214
12112,Темерински пут,secondary,60,0.2539536762490582
12113,Темерински пут,secondary,60,0.06478888444943691
12114,Темерински пут,secondary,60,0.1317162594946801
12115,Темерински пут,secondary,60,0.059290247975082554
12116,Nepoznata ulica,secondary,0,0.009939429966628827
12117,Темерински пут,secondary,0,0.07085582277572866
12118,Обилазница Нови Сад,primary,80,0.04684988926964202
12119,Обилазница Нови Сад,primary,80,0.26914338351838785
12121,Nepoznata ulica,motorway,130,0.08050537680390295
12122,Nepoznata ulica,motorway,130,0.08541558394736358
12123,Обилазница Нови Сад,primary,80,0.0824056700263318
12125,Обилазница Нови Сад,primary,80,0.14270986465160285
12127,Обилазница Нови Сад,primary,80,0.09306528411834702
12128,Обилазница Нови Сад,primary,40,0.0584772673357331
12129,Обилазница Нови Сад,primary,40,0.07434131506950681
12130,Обилазница Нови Сад,primary,40,0.043617849152673374
12131,Обилазница Нови Сад,primary,40,0.07083614540272846
12132,Обилазница Нови Сад,primary,40,0.05041080433067464
12135,Обилазница Нови Сад,primary,40,0.06733251538563215
12138,Nepoznata ulica,motorway,130,0.2839809864976287
12147,Обилазница Нови Сад,primary,80,0.2580237636047238
12148,Обилазница Нови Сад,primary,60,0.15052334409312573
12149,Nepoznata ulica,motorway,130,0.8462361080083557
12150,Nepoznata ulica,motorway,130,1.1264197819408286
12152,Nepoznata ulica,motorway,130,0.21306229159631415
12153,Nepoznata ulica,motorway,130,0.31441946576587076
12155,Партизанска,tertiary,0,1.5735964292353422
12159,Сентандрејски пут,secondary,0,0.10986787596666843
12172,Сентандрејски пут,secondary,0,0.1721127213255977
12176,Темерински пут,secondary,50,0.0705641292399922
12177,Nepoznata ulica,secondary,0,0.13336714099216176
12178,Темерински пут,secondary,0,0.023577629235412907
12179,Темерински пут,secondary,0,0.07555727978837966
12180,Темерински пут,secondary,0,0.07760925109883765
12186,Сентандрејски пут,secondary,0,0.07660236171857503
12187,Nepoznata ulica,secondary,0,0.1467198307409412
12188,Сентандрејски пут,secondary,0,0.03730007971973822
12192,Сентандрејски пут,secondary,60,0.40992572518961756
12194,Сентандрејски пут,secondary,60,0.015393110555419932
12195,Сентандрејски пут,secondary,60,0.05609373342245047
12196,Темерински пут,secondary,0,0.38918817590905086
12199,Темерински пут,secondary,0,0.09783158648335076
12200,Темерински пут,secondary,0,0.021666882168176253
12203,Nepoznata ulica,secondary,60,0.026467275234127886
12204,Међународни пут,secondary,60,0.19533150507825683
12205,Међународни пут,secondary,0,0.08030125522158298
12206,Међународни пут,secondary,0,0.20477099805430848
12207,Међународни пут,secondary,0,0.17243939579921586
12208,Међународни пут,secondary,0,0.5504131486596031
12209,Међународни пут,secondary,50,0.2021026174286933
12210,Међународни пут,secondary,50,0.035714748596746476
12212,Међународни пут,secondary,0,0.15716321759733745
12213,Међународни пут,secondary,0,0.23422183266073707
12215,Међународни пут,secondary,0,0.06048648194188911
12216,Међународни пут,secondary,0,0.10570189027612839
12217,Међународни пут,secondary,50,0.035873300124055825
12218,Међународни пут,secondary,0,0.05890095604438346
12219,Партизанска,tertiary,0,0.04369759900521678
12220,Међународни пут,secondary,0,0.16489998510922535
12223,Међународни пут,secondary,0,0.1879714761645986
12229,Међународни пут,secondary,0,0.06549053822421326
12230,Међународни пут,secondary,0,0.022559057207592728
12231,Међународни пут,secondary,0,0.09140797709949001
12232,Међународни пут,secondary,0,0.2525021583453889
12233,Међународни пут,secondary,0,0.1732692713655414
12234,Међународни пут,secondary,0,0.20858411273696567
12235,Међународни пут,secondary,0,0.2889948701343273
12236,Међународни пут,secondary,0,0.11591444955646722
12238,Темерински пут,secondary,60,0.2729702577060878
12240,Темерински пут,secondary,60,0.013534570738011939
12241,Темерински пут,secondary,0,0.0710010824880623
12247,Темерински пут,secondary,0,0.08555748546401412
12249,Темерински пут,secondary,0,0.05831052147029489
12252,Обилазница Нови Сад,primary,60,0.05257099144945846
12253,Темерински пут,secondary,0,0.1549678018285631
12254,Темерински пут,secondary,0,0.07107451805549773
12268,Nepoznata ulica,secondary,0,0.24251100848507134
12272,Nepoznata ulica,secondary,0,1.6937324608690796
12276,Nepoznata ulica,secondary,0,1.1472971255352291
12279,Обилазница Нови Сад,primary,80,0.8663274521364873
12280,Обилазница Нови Сад,primary,80,0.7034960022981656
12284,Nepoznata ulica,motorway,130,3.424438349425309
12286,Обилазница Нови Сад,primary,60,0.15953878526396972
12287,Темерински пут,secondary,0,0.25689881495952704
12288,Темерински пут,secondary,0,0.19480562417579625
12290,Nepoznata ulica,motorway,130,3.008737232307656
12293,Темерински пут,secondary,0,0.2619112337098526
12294,Темерински пут,secondary,0,0.6165925419809917
12297,Темерински пут,secondary,60,0.29028563162342214
12298,Темерински пут,secondary,0,0.17360299513922886
12316,Темерински пут,secondary,60,0.04574120098942343
12318,Темерински пут,secondary,0,0.05526566713323855
12320,Темерински пут,secondary,0,0.09461487553573912
12347,Обилазница Нови Сад,primary,60,0.17231405742837305
12348,Обилазница Нови Сад,primary,80,0.08754513016254681
12349,Обилазница Нови Сад,primary,60,0.16538038424170748
12356,Обилазница Нови Сад,primary,50,0.09984811195990666
12361,Обилазница Нови Сад,primary,60,0.11272421386459786
12362,Обилазница Нови Сад,primary,60,0.06372310618220227
12364,Темерински пут,secondary,0,0.11188823311337563
12366,Темерински пут,secondary,0,0.07483304260075083
12372,Темерински пут,secondary,0,0.1206403559143301
12375,Темерински пут,secondary,0,0.08052824107067996
12377,Bulevar Mihajla Pupina,primary,60,3.2
12378,Bulevar Oslobođenja,primary,60,4.5
12379,Futoška ulica,secondary,50,2.8
12380,Temerinska ulica,secondary,50,3.1
